Date,Spend,Impressions,CPM,Clicks,CPC,CTR,Acquisitions,CPA,CR,Age,Gender,Targeting,Image,Copy,Bid Type,Placement
6/7/15,0.25,21,11.9047619,0,0,0,0,0,0,65+,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,1.75,559,3.13059034,2,0.875,0.003577818,0,0,0,18-24,W,tNUS3-LAL-1,CoreV4,Title5,cpm,NFM
6/7/15,0.01,2,5,0,0,0,0,0,0,55-64,M,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.05,9,5.555555556,0,0,0,0,0,0,45-54,M,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.37,32,11.5625,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,2.01,51,39.41176471,4,0.5025,0.078431373,0,0,0,55-64,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.03,9,3.333333333,0,0,0,0,0,0,18-24,M,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.15,29,5.172413793,0,0,0,0,0,0,25-34,M,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.88,222,3.963963964,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,15.87,2557,6.206491983,1,15.87,0.000391083,0,0,0,18-24,W,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0.15,19,7.894736842,0,0,0,0,0,0,45-54,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.14,11,12.72727273,0,0,0,0,0,0,55-64,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.05,10,5,0,0,0,0,0,0,65+,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.24,26,9.230769231,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.34,25,13.6,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.16,25,6.4,2,0.08,0.08,0,0,0,35-44,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0,1,0,0,0,0,0,0,0,65+,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.04,14,2.857142857,0,0,0,0,0,0,18-24,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.11,24,4.583333333,1,0.11,0.041666667,0,0,0,25-34,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.03,8,3.75,0,0,0,0,0,0,35-44,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.01,2,5,0,0,0,0,0,0,55-64,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,0.01,4,2.5,0,0,0,0,0,0,45-54,W,Music-LAL-5,Old10,Title5,oCPM,NFM
6/7/15,11.44,3108,3.680823681,8,1.43,0.002574003,0,0,0,25-34,M,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,6.01,1602,3.751560549,5,1.202,0.003121099,0,0,0,35-44,M,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,5.83,1416,4.117231638,6,0.971666667,0.004237288,0,0,0,25-34,M,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,5.38,1297,4.148033924,1,5.38,0.00077101,0,0,0,35-44,M,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,1.95,462,4.220779221,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.01,8,1.25,0,0,0,0,0,0,Unknown,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0.27,92,2.934782609,1,0.27,0.010869565,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,4.54,1104,4.112318841,5,0.908,0.004528986,0,0,0,18-24,M,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.97,328,2.957317073,2,0.485,0.006097561,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0,1,0,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.61,53,11.50943396,1,0.61,0.018867925,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0,2,0,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.42,60,7,0,0,0,0,0,0,18-24,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,1.02,343,2.973760933,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,6.15,424,14.50471698,5,1.23,0.011792453,1,6.15,0.2,45-54,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFM
6/7/15,0.24,15,16,0,0,0,0,0,0,55-64,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.12,7,17.14285714,0,0,0,0,0,0,65+,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,32.99,8862,3.722635974,13,2.537692308,0.001466937,0,0,0,25-34,W,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,25.17,6988,3.601888952,21,1.198571429,0.003005152,0,0,0,18-24,W,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.1,4,25,0,0,0,0,0,0,65+,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.1,5,20,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.6,26,23.07692308,1,0.6,0.038461538,0,0,0,55-64,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,4.95,562,8.807829181,2,2.475,0.003558719,0,0,0,35-44,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFM
6/7/15,5.33,717,7.433751743,2,2.665,0.0027894,0,0,0,25-34,W,FirstEvent-LAL-1,Old09,Title5,oCPM,NFM
6/7/15,21.78,3358,6.486003574,3,7.26,0.000893389,0,0,0,25-34,W,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,22.44,3483,6.442721792,2,11.22,0.000574218,0,0,0,35-44,W,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,19.99,3112,6.423521851,0,0,0,1,19.99,0,45-54,W,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,22.8,6056,3.764861295,21,1.085714286,0.003467635,2,11.4,0.095238095,35-44,W,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,6.88,1807,3.807415606,4,1.72,0.002213614,0,0,0,45-54,W,tNUS3-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.11,5,22,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.25,44,5.681818182,0,0,0,0,0,0,18-24,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.46,70,6.571428571,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.57,74,7.702702703,1,0.57,0.013513514,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.25,26,9.615384615,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.11,11,10,0,0,0,0,0,0,65+,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.61,31,19.67741935,0,0,0,0,0,0,55-64,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.47,77,6.103896104,1,0.47,0.012987013,0,0,0,18-24,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.28,16,17.5,1,0.28,0.0625,0,0,0,18-24,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.06,8,7.5,0,0,0,0,0,0,18-24,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.2,41,4.87804878,0,0,0,0,0,0,25-34,M,VisCreate-LAL-1,Old06,Title5,oCPM,NFM
6/7/15,0.94,235,4,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,1.44,361,3.988919668,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.03,4,7.5,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,1.56,398,3.91959799,0,0,0,0,0,0,18-24,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,2.64,514,5.13618677,3,0.88,0.005836576,0,0,0,18-24,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.05,5,10,0,0,0,0,0,0,25-34,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.07,13,5.384615385,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,0.06,12,5,0,0,0,0,0,0,18-24,W,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,0.03,7,4.285714286,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,0.04,9,4.444444444,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,1.13,258,4.379844961,1,1.13,0.003875969,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFD
6/7/15,0.02,9,2.222222222,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,12.3,3544,3.470654628,4,3.075,0.001128668,0,0,0,35-44,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,4.01,1136,3.529929577,3,1.336666667,0.002640845,0,0,0,45-54,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.7,26,26.92307692,0,0,0,0,0,0,65+,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,3.14,1283,2.447388932,1,3.14,0.000779423,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,1.42,55,25.81818182,0,0,0,0,0,0,55-64,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.62,33,18.78787879,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.45,33,13.63636364,0,0,0,0,0,0,18-24,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.63,31,20.32258065,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.56,31,18.06451613,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.93,214,4.345794393,1,0.93,0.004672897,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFD
6/7/15,1.38,315,4.380952381,1,1.38,0.003174603,0,0,0,25-34,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFD
6/7/15,2.23,606,3.679867987,2,1.115,0.00330033,0,0,0,45-54,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.11,10,11,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,5.63,1528,3.684554974,5,1.126,0.003272251,0,0,0,35-44,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,12.16,3343,3.637451391,5,2.432,0.001495663,0,0,0,25-34,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.15,12,12.5,0,0,0,0,0,0,65+,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.08,7,11.42857143,0,0,0,0,0,0,55-64,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.07,9,7.777777778,0,0,0,0,0,0,45-54,M,EventPlanning,Old06,Title5,oCPM,NFM
6/7/15,0.16,21,7.619047619,0,0,0,0,0,0,35-44,M,EventPlanning,Old06,Title5,oCPM,NFM
6/7/15,0.09,20,4.5,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,5.62,1296,4.336419753,0,0,0,0,0,0,18-24,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFD
6/7/15,0.11,25,4.4,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.14,31,4.516129032,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,1.18,70,16.85714286,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,32.12,9702,3.310657596,32,1.00375,0.003298289,0,0,0,18-24,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,27.27,7873,3.463736822,12,2.2725,0.001524197,0,0,0,25-34,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,1.62,663,2.443438914,1,1.62,0.001508296,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.5,206,2.427184466,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,2.22,103,21.55339806,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,5.7,1664,3.425480769,5,1.14,0.003004808,1,5.7,0.2,25-34,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/7/15,0.07,15,4.666666667,0,0,0,0,0,0,18-24,M,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.12,25,4.8,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.15,31,4.838709677,0,0,0,0,0,0,18-24,M,tNUS3-LAL-1,Old06,Title1,cpm,NFD
6/7/15,0.17,31,5.483870968,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,2.4,680,3.529411765,1,2.4,0.001470588,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/7/15,0.93,265,3.509433962,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/7/15,0.17,52,3.269230769,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.04,14,2.857142857,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.15,50,3,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.09,33,2.727272727,0,0,0,0,0,0,18-24,M,tNUS3-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.23,105,2.19047619,0,0,0,0,0,0,18-24,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.08,35,2.285714286,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.02,12,1.666666667,1,0.02,0.083333333,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.42,82,5.12195122,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old06,Title1,cpm,NFD
6/7/15,0.51,96,5.3125,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,Old06,Title1,cpm,NFD
6/7/15,0.06,4,15,0,0,0,0,0,0,65+,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.26,11,23.63636364,0,0,0,0,0,0,55-64,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.15,27,5.555555556,0,0,0,0,0,0,25-34,M,EventPlanning,Old06,Title5,oCPM,NFM
6/7/15,12.1,4224,2.864583333,8,1.5125,0.001893939,0,0,0,25-34,W,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.83,164,5.06097561,0,0,0,0,0,0,18-24,M,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,1.85,630,2.936507937,1,1.85,0.001587302,0,0,0,45-54,W,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,4.87,1685,2.890207715,3,1.623333333,0.001780415,0,0,0,35-44,W,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.23,11,20.90909091,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.06,6,10,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,1.37,260,5.269230769,1,1.37,0.003846154,0,0,0,45-54,M,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,0.37,73,5.068493151,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old06,Title1,cpm,NFD
6/7/15,1.88,360,5.222222222,0,0,0,0,0,0,35-44,M,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,1.91,366,5.218579235,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,CoreV4,Title5,cpm,NFD
6/7/15,0.24,21,11.42857143,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.17,14,12.14285714,0,0,0,0,0,0,18-24,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.09,19,4.736842105,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.8,44,18.18181818,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,22.08,6449,3.423786634,11,2.007272727,0.001705691,0,0,0,25-34,W,FirstEvent-LAL-1,CoreV4,Title5,cpm,NFM
6/7/15,0.86,85,10.11764706,1,0.86,0.011764706,0,0,0,65+,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.21,23,9.130434783,0,0,0,0,0,0,18-24,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,0.21,16,13.125,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,1.88,161,11.67701863,2,0.94,0.01242236,0,0,0,55-64,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,3.21,450,7.133333333,1,3.21,0.002222222,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,2.65,262,10.11450382,2,1.325,0.007633588,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,5.82,995,5.849246231,1,5.82,0.001005025,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,5.08,872,5.825688073,1,5.08,0.001146789,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,3.18,890,3.573033708,2,1.59,0.002247191,0,0,0,45-54,W,FirstEvent-LAL-1,CoreV4,Title5,cpm,NFM
6/7/15,9.99,2895,3.450777202,8,1.24875,0.002763385,0,0,0,35-44,W,FirstEvent-LAL-1,CoreV4,Title5,cpm,NFM
6/7/15,0,1,0,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/7/15,2.36,125,18.88,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,7.46,1274,5.855572998,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,cpm,NFD
6/7/15,7.25,2194,3.304466727,9,0.805555556,0.004102097,0,0,0,18-24,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/7/15,3.56,559,6.368515206,3,1.186666667,0.005366726,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.57,37,15.40540541,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,0.52,100,5.2,0,0,0,0,0,0,18-24,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.86,157,5.477707006,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.13,4,32.5,0,0,0,0,0,0,65+,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.23,16,14.375,0,0,0,0,0,0,55-64,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.09,7,12.85714286,0,0,0,0,0,0,35-44,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.1,7,14.28571429,0,0,0,0,0,0,45-54,W,Signup-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.83,152,5.460526316,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.72,132,5.454545455,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old16,Title5,cpm,NFD
6/7/15,0.55,45,12.22222222,1,0.55,0.022222222,0,0,0,55-64,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,0.59,43,13.72093023,1,0.59,0.023255814,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,0.16,14,11.42857143,2,0.08,0.142857143,0,0,0,65+,W,FirstEvent-LAL-1,Old06,Title5,oCPM,NFD
6/7/15,0.91,214,4.252336449,0,0,0,0,0,0,25-34,W,EventCreators,Old06,Title5,oCPM,NFM
6/7/15,0.26,41,6.341463415,0,0,0,0,0,0,45-54,W,EventCreators,Old06,Title5,oCPM,NFM
6/7/15,0.38,72,5.277777778,0,0,0,0,0,0,35-44,W,EventCreators,Old06,Title5,oCPM,NFM
6/7/15,0.54,109,4.95412844,0,0,0,0,0,0,18-24,M,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0.72,136,5.294117647,0,0,0,0,0,0,45-54,M,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0.22,27,8.148148148,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.02,5,4,0,0,0,0,0,0,18-24,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,1.64,113,14.51327434,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,2.03,112,18.125,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/7/15,0.05,6,8.333333333,0,0,0,0,0,0,65+,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,2.47,655,3.770992366,1,2.47,0.001526718,0,0,0,45-54,M,Signup-LAL-1,Old16,Title5,cpm,NFM
6/7/15,0.01,3,3.333333333,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0,1,0,0,0,0,0,0,0,25-34,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0,4,0,0,0,0,0,0,0,18-24,W,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/7/15,15.29,4295,3.559953434,9,1.698888889,0.00209546,0,0,0,18-24,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/7/15,0.19,24,7.916666667,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.21,33,6.363636364,0,0,0,0,0,0,18-24,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.09,8,11.25,1,0.09,0.125,0,0,0,45-54,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.24,31,7.741935484,0,0,0,0,0,0,25-34,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,0.11,14,7.857142857,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,1.06,204,5.196078431,1,1.06,0.004901961,0,0,0,35-44,M,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/7/15,0.09,7,12.85714286,0,0,0,0,0,0,55-64,M,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/7/15,27.15,8193,3.313804467,25,1.086,0.003051385,0,0,0,18-24,W,FirstEvent-LAL-1,CoreV4,Title5,cpm,NFM
6/7/15,1.03,193,5.336787565,0,0,0,0,0,0,25-34,M,tNUS3-LAL-1,Old20,Title1,cpm,NFD
6/6/15,0.32,39,8.205128205,1,0.32,0.025641026,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,2.06,582,3.5395189,2,1.03,0.003436426,0,0,0,35-44,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/6/15,4.81,1370,3.510948905,3,1.603333333,0.002189781,0,0,0,25-34,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/6/15,0.28,40,7,0,0,0,0,0,0,18-24,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,1.04,38,27.36842105,0,0,0,0,0,0,45-54,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,6.05,1808,3.346238938,6,1.008333333,0.003318584,0,0,0,18-24,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/6/15,1.86,101,18.41584158,1,1.86,0.00990099,0,0,0,25-34,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,0.79,38,20.78947368,0,0,0,0,0,0,35-44,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,0.31,35,8.857142857,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,0.79,216,3.657407407,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old06,Title1,cpm,NFM
6/6/15,0.26,17,15.29411765,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,0.02,7,2.857142857,0,0,0,0,0,0,45-54,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/6/15,0.18,13,13.84615385,1,0.18,0.076923077,0,0,0,55-64,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,0.31,23,13.47826087,0,0,0,0,0,0,25-34,W,tNUS3-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,1.97,110,17.90909091,0,0,0,0,0,0,35-44,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,3.07,152,20.19736842,0,0,0,0,0,0,45-54,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFD
6/6/15,0.09,7,12.85714286,0,0,0,0,0,0,65+,W,FirstEvent-LAL-1,Old16,Title5,oCPM,NFM
6/6/15,0.18,14,12.85714286,1,0.18,0.071428571,0,0,0,45-54,W,VisCreate-LAL-5,Old06,Title5,oCPM,NFM
6/6/15,0.01,5,2,0,0,0,0,0,0,35-44,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFD
6/6/15,4.19,1114,3.761220826,3,1.396666667,0.002692998,0,0,0,35-44,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
6/6/15,7.31,1912,3.823221757,5,1.462,0.002615063,0,0,0,25-34,M,FirstEvent-LAL-1,Old20,Title1,cpm,NFM
